Designator,Mid X,Mid Y,Rotation,Layer
C1,91.25,-67.544888,270.0,top
C2,88.075,-96.625,0.0,top
D1,78.23,-53.0,0.0,top
D10,131.77,-53.0,0.0,top
D2,70.73,-61.5,0.0,top
D3,68.73,-71.5,0.0,top
D4,74.77,-84.5,0.0,top
D5,94.23,-104.0,0.0,top
D6,113.73,-104.5,0.0,top
D7,133.27,-84.5,0.0,top
D8,139.495,-71.5,0.0,top
D9,138.23,-61.5,0.0,top
J1,116.25,-52.5,270.0,top
R1,115.0,-75.5,0.0,top
R2,130.25,-63.25,90.0,top
RV1,125.79,-75.5,0.0,top
U1,104.25,-68.185,0.0,top
U2,121.5,-63.105,0.0,top
